billId,bar,drinker,date,time
3472,"The Aviary NYC","Marietta Foley",5/29/2017,23:58:00
3473,Primo's,"Marietta Lane",6/6/2017,22:58:00
3474,"The Ginger Man","Marietta Lane",4/28/2018,21:58:00
3475,"Connolly's Bar","Arnulfo Peters",9/12/2017,24:58:00
3476,Nitecap,"Marilyn Avila",9/9/2018,24:58:00
3477,"The Honeywell","Marilyn Avila",6/20/2017,23:58:00
3478,"Copper & Oak","Marilyn Avila",11/22/2017,23:58:00
3479,"Tonic Bar","Marilyn Avila",4/25/2017,21:58:00
348,"KGB Bar","Anna Salinas",8/16/2017,24:58:00
3480,"Lee's Tavern","Marilyn Lynch",2/27/2017,21:58:00
3481,"Connolly's Bar","Marilyn Lynch",8/25/2017,21:58:00
3482,"Pegu Club","Marilyn Lynch",1/12/2018,22:58:00
3483,"Dear Irving","Marilyn Lynch",11/13/2018,22:58:00
3484,"Grand Banks","Marina Cantu",8/29/2017,23:58:00
3485,"Dive Bar","Marina Cantu",5/3/2017,23:58:00
3486,"Blue Bar","Aron Levy",10/8/2018,23:58:00
3487,"Bohemian Hall & Beer Garden","Marina Cantu",11/11/2017,23:58:00
3488,"Death & Company","Marina Cantu",7/14/2018,23:58:00
3489,"Blue Bar","Marina Pacheco",6/4/2018,24:58:00
349,"Lucy's a.k.a. Blanche's Tavern","Julio Rice",4/16/2017,21:58:00
3490,"Bemelmans Bar","Marina Pacheco",8/1/2018,24:58:00
3491,Subject,"Mario Garza",7/23/2018,23:58:00
3492,"Bar Nine","Mario Garza",3/14/2018,21:58:00
3493,"Ghost Donkey","Marion Carter",7/23/2018,24:58:00
3494,"Death & Company","Marion Carter",11/8/2017,24:58:00
3495,"KGB Bar","Marion Howell",3/3/2017,24:58:00
3496,"Clover Club","Marion Howell",7/15/2017,23:58:00
3497,Killmeyer's,"Aron Levy",7/29/2018,21:58:00
3498,"Please Don't Tell","Marisa Carey",11/28/2018,23:58:00
3499,"King Cole Bar","Marisa Carey",2/15/2018,22:58:00
35,"Alewife Queens","Josefa Miller",5/5/2017,21:58:00
350,"Dive Bar","Julio Rice",3/15/2017,23:58:00
3500,"Dive Bar","Marisa Carey",9/1/2017,21:58:00
3501,"Grand Banks","Marisa Carey",5/20/2018,21:58:00
3502,"ABC Beer Co.","Marisa Carey",6/5/2017,22:58:00
3503,"Please Don't Tell","Marisa Carey",2/4/2018,23:58:00
3504,"The Wayland","Marisa Crosby",2/3/2018,21:58:00
3505,"Old Town Bar","Marisa Crosby",6/19/2018,22:58:00
3506,"Spring Lounge","Marisa Crosby",9/29/2017,23:58:00
3507,"Old Town Bar","Marisol Durham",5/6/2017,22:58:00
3508,Killmeyer's,"Aron Levy",1/28/2017,21:58:00
3509,7B,"Marisol Durham",5/15/2017,21:58:00
351,"Dive Bar","Julio Rice",6/18/2018,22:58:00
3510,Donna,"Marisol Durham",1/5/2018,21:58:00
3511,"Connolly's Bar","Marisol Durham",3/8/2017,23:58:00
3513,"Copper & Oak","Marisol Hahn",4/15/2018,21:58:00
3514,"Gallow Green","Marisol Hahn",4/10/2017,23:58:00
3515,Boxer,"Marisol Hahn",2/15/2018,21:58:00
3516,Julius',"Marisol Hahn",6/21/2017,24:58:00
3517,Subject,"Marisol Hahn",4/9/2018,22:58:00
3518,"The Dead Rabbit","Marissa Snow",1/16/2017,23:58:00
3519,Donna,"Adeline Richmond",2/26/2018,23:58:00
352,"Grand Banks","Julio Rice",5/6/2018,21:58:00
3520,Mona's,"Aron Meyers",11/23/2018,22:58:00
3521,"Ghost Donkey","Marissa Snow",10/10/2018,24:58:00
3522,"Bohemian Hall & Beer Garden","Maritza Singh",2/7/2017,22:58:00
3523,"Please Don't Tell","Maritza Singh",5/27/2018,22:58:00
3524,"Orange Street","Marjorie Buck",6/14/2018,23:58:00
3525,"Bar Goto","Marjorie Buck",2/10/2018,21:58:00
3526,"Blind Tiger Ale House","Marjorie Buck",2/19/2017,22:58:00
3527,"Tonic Bar","Marjorie Buck",5/14/2018,24:58:00
3528,Mace,"Marjorie Buck",9/19/2017,24:58:00
3529,"Bar Sixtyfive","Marjorie Buck",5/30/2018,21:58:00
353,"ABC Beer Co.","Julio Santana",7/11/2018,24:58:00
3530,d.b.a.,"Marjorie Skinner",5/21/2018,23:58:00
3531,Barcade,"Aron Meyers",11/23/2017,24:58:00
3532,"The 13th Step","Marjorie Skinner",4/14/2018,23:58:00
3533,"The Wayland","Mark Johns",5/4/2018,24:58:00
3534,Killmeyer's,"Mark Johns",2/8/2017,23:58:00
3535,7B,"Mark Johns",11/15/2018,23:58:00
3536,"Sugar East","Mark Mcgrath",1/3/2017,24:58:00
3537,"The Ship","Mark Mcgrath",11/15/2018,22:58:00
3538,"Clockwork Bar","Mark Mcgrath",11/25/2018,24:58:00
3539,"Ty Bar","Markus Aguirre",10/7/2018,21:58:00
354,"Ear Inn","Julio Santana",4/18/2017,21:58:00
3540,Nowhere,"Markus Aguirre",3/5/2017,24:58:00
3541,"The NoMad Bar","Markus Aguirre",11/20/2017,24:58:00
3542,"Clover Club","Aron Meyers",6/1/2018,22:58:00
3543,"The Ginger Man","Markus Aguirre",2/2/2017,21:58:00
3544,"The Summit Bar","Markus Aguirre",5/23/2018,24:58:00
3546,Mona's,"Markus Bradshaw",11/19/2018,23:58:00
3547,"Lee's Tavern","Markus Peters",9/21/2017,24:58:00
3548,Mona's,"Markus Peters",8/25/2017,22:58:00
3549,Killmeyer's,"Markus Peters",7/11/2018,24:58:00
355,Barcade,"Julius Peck",11/12/2017,21:58:00
3550,"Connolly's Bar","Markus Peters",6/11/2017,23:58:00
3551,"Lee's Tavern","Markus Peters",4/5/2018,23:58:00
3552,"KGB Bar","Aron Meyers",4/21/2018,21:58:00
3553,"Lee's Tavern","Markus Peters",11/22/2018,22:58:00
3554,"Gallow Green","Markus Wang",1/25/2018,24:58:00
3555,Subject,"Markus Wang",1/11/2018,21:58:00
3556,"Employees Only","Markus Wang",2/14/2018,22:58:00
3557,"Rose Bar","Markus Wang",8/1/2018,24:58:00
3558,"Gallow Green","Markus Wang",2/4/2017,22:58:00
3559,"Tonic Bar","Marla Gomez",1/6/2017,23:58:00
356,"Raines Law Room","Julius Peck",11/18/2017,21:58:00
3560,Apotheke,"Marla Gomez",3/22/2017,21:58:00
3561,"The Up & Up","Marla Gomez",3/5/2018,21:58:00
3562,"Gallow Green","Marla Gomez",10/29/2018,24:58:00
3563,"Dear Irving","Aron Meyers",4/17/2018,21:58:00
3564,LENA,"Marla Mueller",8/13/2017,21:58:00
3565,"The Pool Lounge","Marla Mueller",7/16/2018,22:58:00
3566,Torst,"Marla Myers",9/22/2017,21:58:00
3567,"Dive Bar","Marla Myers",11/22/2017,21:58:00
3568,"Bronx Alehouse","Marla Myers",5/8/2017,22:58:00
3569,BlackTail,"Marla Myers",11/18/2018,22:58:00
357,Killmeyer's,"Julius Peck",9/23/2017,23:58:00
3570,"Dear Irving","Marla Nunez",5/3/2017,22:58:00
3571,Mayahuel,"Marla Nunez",6/15/2017,23:58:00
3572,PDT,"Marla Nunez",11/3/2018,22:58:00
3573,7B,"Marla Nunez",5/9/2017,22:58:00
3574,"The Pool Lounge","Arran Connolly",6/1/2017,24:58:00
3575,"Holiday Cocktail Lounge","Marla Stanley",1/14/2017,23:58:00
3576,d.b.a.,"Marla Stanley",5/29/2017,22:58:00
3577,Apotheke,"Marla Stevens",1/15/2018,23:58:00
3578,"Bar Sixtyfive","Marla Stevens",6/4/2017,22:58:00
3579,"Spring Lounge","Marla Waller",8/1/2017,21:58:00
358,"Spring Lounge","Julius Peck",1/7/2017,21:58:00
3580,"Connolly's Bar","Marla Waller",2/13/2018,21:58:00
3581,"Raines Law Room","Marla Waller",10/29/2018,22:58:00
3582,Boxer,"Marlene Harrison",2/8/2017,23:58:00
3583,"Bar Goto","Marlene Harrison",2/7/2017,21:58:00
3584,"Orange Street","Marlene Harrison",8/22/2018,22:58:00
3585,"Zinc Bar","Arran Connolly",11/18/2018,21:58:00
3586,"The Counting Room","Marlene Harrison",3/19/2017,23:58:00
3587,"Keats Bar","Marlene Harrison",11/13/2017,21:58:00
3588,Leyenda,"Marlie Chester",11/8/2017,21:58:00
3589,Subject,"Marlie Chester",4/7/2018,22:58:00
359,"The Wayland","Anna Salinas",8/29/2017,22:58:00
3590,"Copper & Oak","Marlie Chester",2/4/2018,23:58:00
3591,Dante,"Marlie Chester",2/7/2017,22:58:00
3592,"McSorley's Old Ale House","Marlin Gordon",1/6/2018,24:58:00
3593,"The 13th Step","Marlin Gordon",1/2/2018,23:58:00
3594,"The Long Island Bar","Marlin Gordon",4/1/2017,21:58:00
3595,Rudy's,"Marlin Gordon",4/15/2017,21:58:00
3596,"e's Bar","Arran Connolly",6/16/2017,24:58:00
3597,"The Ginger Man","Marlin Gordon",9/23/2017,21:58:00
3598,"Clockwork Bar","Marlin Gordon",10/13/2018,21:58:00
3599,"Death & Company","Marlin Holloway",2/22/2018,22:58:00
36,Attaboy,"Josefa Miller",10/6/2017,24:58:00
360,"Grand Banks","Julius Shah",1/27/2018,23:58:00
3600,"Maison Premiere","Marlin Holloway",6/2/2017,21:58:00
3601,"King Cole Bar","Marlin Holloway",9/16/2018,21:58:00
3602,"Lucy's a.k.a. Blanche's Tavern","Marlin Holloway",6/25/2017,23:58:00
3603,"Ear Inn","Marlon Harris",11/23/2017,21:58:00
3604,Torst,"Marlon Harris",8/26/2018,24:58:00
3605,Torst,"Marlon Harris",2/21/2017,21:58:00
3606,"Aldo Sohm Wine Bar","Marlon Howard",5/6/2018,24:58:00
3607,"The Wayland","Arran Nichols",6/17/2017,24:58:00
3608,Mona's,"Marlon Howard",8/26/2017,22:58:00
3609,"Pegu Club","Marlon Howard",11/11/2017,22:58:00
361,"Ear Inn","Julius Shah",3/22/2018,23:58:00
3610,Mayahuel,"Marlon Howard",8/19/2017,23:58:00
3611,"Connolly's Bar","Marlon Howard",3/14/2017,22:58:00
3612,"KGB Bar","Marlon Howard",9/20/2017,23:58:00
3613,PDT,"Marlon Wells",11/25/2018,23:58:00
3614,Mayahuel,"Marlon Wells",7/6/2017,23:58:00
3615,"The Wayland","Marlon Wells",9/2/2017,24:58:00
3616,Barcade,"Marlon Wells",6/4/2017,21:58:00
3617,"Bemelmans Bar","Marquis Glover",1/4/2018,24:58:00
3618,Mayahuel,"Arran Nichols",5/9/2018,23:58:00
3619,Barcade,"Marquis Glover",11/8/2017,21:58:00
362,"Lucy's a.k.a. Blanche's Tavern","Julius Shah",10/6/2017,21:58:00
3620,"Townhouse of New York","Marquis Glover",11/10/2017,23:58:00
3621,PDT,"Marquis Glover",7/20/2017,23:58:00
3622,"Dear Irving","Marquis Glover",11/18/2018,22:58:00
3623,"Townhouse of New York","Marquis Glover",10/19/2017,22:58:00
3624,"Death & Company","Marquis Meadows",9/19/2018,21:58:00
3625,"Angel's Share","Marquis Meadows",5/26/2018,22:58:00
3626,"e's Bar","Marquis Meadows",9/24/2017,24:58:00
3627,"the Campbell","Marquis Meadows",9/8/2018,24:58:00
3628,"King Cole Bar","Marquis Pierce",6/16/2017,22:58:00
3629,"Clover Club","Adeline Richmond",2/17/2018,21:58:00
363,"Ear Inn","Julius Shah",8/15/2017,21:58:00
3630,"Connolly's Bar","Arran Nichols",4/13/2017,21:58:00
3631,"the Campbell","Marquis Pierce",11/2/2017,21:58:00
3632,"Maison Premiere","Marquis Pierce",10/29/2017,23:58:00
3633,"Ghost Donkey","Marquis Pierce",8/24/2017,21:58:00
3634,"Maison Premiere","Marquis Pierce",4/14/2018,22:58:00
3635,"Ghost Donkey","Marquis Pierce",10/30/2018,23:58:00
3636,"Gallow Green","Marquis Schroeder",5/23/2017,23:58:00
3637,Apotheke,"Marquis Schroeder",8/16/2017,24:58:00
3638,Nitecap,"Marquis Schroeder",6/5/2017,24:58:00
3639,"Old Town Bar","Marquita Valencia",1/14/2018,23:58:00
364,"Copper & Oak","June Mcgee",8/7/2017,22:58:00
3640,Mayahuel,"Marquita Valencia",2/17/2017,23:58:00
3641,"Old Town Bar","Marquita Valencia",5/3/2017,24:58:00
3642,"Pegu Club","Marquita Valencia",4/1/2018,21:58:00
3643,"Spring Lounge","Marsha Brown",2/24/2018,24:58:00
3644,Killmeyer's,"Marsha Brown",4/1/2018,21:58:00
3645,"Spring Lounge","Marsha Brown",5/26/2017,21:58:00
3646,Julius',"Marta Tanner",5/23/2018,23:58:00
3647,Subject,"Marta Tanner",5/5/2017,21:58:00
3648,Boxer,"Marta Tanner",6/22/2017,23:58:00
3649,"The Honeywell","Marta Tanner",8/17/2018,24:58:00
365,Leyenda,"June Mcgee",3/13/2018,23:58:00
3650,"Donovan's Pub","Martha Duke",5/28/2017,22:58:00
3651,"Aldo Sohm Wine Bar","Arran Nichols",10/10/2018,21:58:00
3652,"Alewife Queens","Martha Duke",10/23/2017,21:58:00
3653,"Sugar East","Martha Duke",11/12/2017,24:58:00
3654,"Bemelmans Bar","Martha Wallace",9/13/2018,22:58:00
3655,Killmeyer's,"Martha Wallace",2/22/2018,22:58:00
3656,"Raines Law Room","Martha Wallace",2/3/2018,23:58:00
3657,"Spring Lounge","Martha Wallace",6/13/2018,21:58:00
3658,"Clover Club","Martha Wallace",10/15/2017,21:58:00
3659,"Copper & Oak","Martin Moreno",1/2/2018,22:58:00
366,"Slowly Shirley","June Mcgee",1/4/2018,23:58:00
3660,Leyenda,"Martin Moreno",11/15/2018,21:58:00
3661,Leyenda,"Martin Moreno",6/13/2018,23:58:00
3662,Barcade,"Arron Cruz",10/29/2017,24:58:00
3663,"Bar Sixtyfive","Martin Moreno",7/4/2017,22:58:00
3664,"The Up & Up","Martin Moreno",1/3/2017,24:58:00
3665,"Orange Street","Martina Barker",10/10/2018,21:58:00
3666,"Rose Bar","Martina Barker",10/13/2018,21:58:00
3667,"Little Branch","Martina Barker",4/15/2018,23:58:00
3668,"The Ginger Man","Martina Carlson",10/3/2017,21:58:00
3669,"Sugar East","Martina Carlson",1/11/2018,24:58:00
367,"Connolly's Bar","June Moran",9/25/2017,24:58:00
3670,Attaboy,"Martina Carlson",5/6/2017,21:58:00
3671,"Gallow Green","Martina Pugh",5/27/2018,22:58:00
3672,Julius',"Martina Pugh",4/6/2017,21:58:00
3674,Leyenda,"Martina Pugh",1/6/2017,21:58:00
3675,"KGB Bar","Marty Cooke",3/14/2018,22:58:00
3676,"Aldo Sohm Wine Bar","Marty Cooke",5/4/2018,21:58:00
3677,Donna,"Marty Cooke",11/23/2018,24:58:00
3678,"Aldo Sohm Wine Bar","Marty Cooke",9/25/2017,24:58:00
3679,"Pegu Club","Marty Cooke",11/17/2017,23:58:00
368,"Blue Bar","June Moran",9/14/2018,24:58:00
3680,"Blue Bar","Marty Martin",5/15/2017,22:58:00
3681,"Lee's Tavern","Marty Martin",9/7/2017,22:58:00
3683,Mona's,"Marty Martin",4/15/2017,22:58:00
3684,"Townhouse of New York","Arron Reynolds",7/5/2018,21:58:00
3685,"The Pony Bar","Marty Moon",9/8/2018,22:58:00
3686,"The Iron Horse Nyc","Marty Moon",9/14/2018,24:58:00
3687,"The Summit Bar","Marva Anderson",11/29/2017,23:58:00
3688,Attaboy,"Marva Anderson",6/27/2018,24:58:00
3689,"The Ship","Marva Anderson",7/30/2018,24:58:00
369,Mona's,"June Moran",3/21/2017,23:58:00
3690,"Alewife Queens","Marva Anderson",10/3/2018,24:58:00
3691,Boxer,"Marva Lynch",8/2/2017,21:58:00
3692,Nitecap,"Marva Lynch",9/24/2018,24:58:00
3693,"Blind Tiger Ale House","Marva Lynch",5/29/2017,21:58:00
3694,"Gallow Green","Marva Lynch",3/21/2017,23:58:00
3695,"Old Town Bar","Arron Reynolds",5/10/2018,22:58:00
3696,"Bar Nine","Marva Lynch",9/17/2017,21:58:00
3697,"Old Town Bar","Marva Mejia",10/23/2018,21:58:00
3698,"Raines Law Room","Marva Mejia",6/1/2018,21:58:00
3699,7B,"Marva Mejia",9/21/2018,24:58:00
37,Primo's,"Anibal Novak",1/5/2018,24:58:00
370,"Rose Bar","Anna Yoder",3/22/2017,21:58:00
3700,"Townhouse of New York","Marva Valdez",4/13/2018,24:58:00
3701,"KGB Bar","Marva Valdez",6/9/2018,24:58:00
3702,Barcade,"Marva Valdez",9/14/2017,21:58:00
3703,"Townhouse of New York","Marva Valdez",6/8/2018,21:58:00
3704,"Spring Lounge","Marvin Cooper",6/22/2017,22:58:00
3705,"Aldo Sohm Wine Bar","Marvin Cooper",10/27/2017,24:58:00
3706,Mona's,"Arron Reynolds",9/19/2018,21:58:00
3707,"Connolly's Bar","Marvin Cooper",11/13/2017,24:58:00
3708,Primo's,"Marvin Mcdonald",8/26/2018,24:58:00
3709,"The Long Island Bar","Marvin Mcdonald",2/19/2017,23:58:00
3710,"Beauty Bar","Marvin Mcdonald",1/1/2017,21:58:00
3711,"The Summit Bar","Marvin Mcdonald",8/15/2017,21:58:00
3712,Rudy's,"Marvin Mcdonald",2/19/2017,22:58:00
3713,"Spring Lounge","Marvin Stephens",4/5/2017,21:58:00
3714,"The Wayland","Marvin Stephens",1/20/2018,21:58:00
3715,"Aldo Sohm Wine Bar","Marvin Stephens",11/28/2017,24:58:00
3716,"Dear Irving","Marvin Stephens",2/3/2017,22:58:00
3717,Mona's,"Arron Reynolds",10/12/2017,23:58:00
3718,PDT,"Marvin Stephens",4/10/2017,22:58:00
3719,PDT,"Marvin Stephens",3/12/2017,21:58:00
372,Julius',"June Reid",1/11/2017,22:58:00
3720,"Blue Bar","Marwah Butt",10/27/2018,21:58:00
3721,"Clover Club","Marwah Butt",5/9/2017,22:58:00
3722,Killmeyer's,"Marwah Butt",9/6/2018,24:58:00
3723,"Dear Irving","Marwah Butt",4/15/2017,24:58:00
3724,PDT,"Marwah Butt",8/16/2018,24:58:00
3725,"Pegu Club","Marwah Butt",6/14/2017,23:58:00
3726,Mayahuel,"Mary Boone",11/24/2017,23:58:00
3728,"Blue Bar","Art Reynolds",11/22/2018,22:58:00
3729,"Bemelmans Bar","Mary Boone",9/10/2018,22:58:00
373,"The Up & Up","June Reid",8/11/2018,21:58:00
3730,"Bemelmans Bar","Mary Boone",1/1/2017,21:58:00
3731,Mayahuel,"Mary Boone",6/23/2018,23:58:00
3732,"The Up & Up","Mary Floyd",6/23/2018,23:58:00
3733,"Employees Only","Mary Floyd",5/28/2017,23:58:00
3734,Nitecap,"Mary Floyd",6/12/2018,23:58:00
3735,Subject,"Mary Floyd",8/9/2017,24:58:00
3736,"Rose Bar","Mary Floyd",8/15/2018,23:58:00
3737,"The Up & Up","Mary Floyd",6/14/2017,21:58:00
3738,"Clover Club","Maryam Barnard",4/6/2017,23:58:00
3739,Killmeyer's,"Adeline Richmond",1/26/2017,21:58:00
374,"Copper & Oak","June Reid",11/29/2017,21:58:00
3740,Donna,"Art Reynolds",2/25/2017,22:58:00
3741,"Bemelmans Bar","Maryam Barnard",9/22/2017,24:58:00
3742,Mona's,"Maryam Barnard",5/29/2017,24:58:00
3743,Mayahuel,"Maryam Barnard",1/2/2017,21:58:00
3744,"Clover Club","Maryann Mclean",3/7/2017,23:58:00
3745,"Aldo Sohm Wine Bar","Maryann Mclean",10/7/2018,21:58:00
3746,7B,"Maryann Mclean",2/4/2018,23:58:00
3747,PDT,"Maryann Mclean",8/16/2017,22:58:00
3749,"The Pool Lounge","Maryann Preston",7/5/2018,24:58:00
375,Leyenda,"June Reid",3/21/2017,24:58:00
3750,"The Pony Bar","Maryann Preston",6/14/2018,23:58:00
3751,"The Wayland","Art Reynolds",9/15/2017,21:58:00
3752,"Grand Banks","Maryann Preston",11/12/2018,24:58:00
3753,"Death & Company","Maryann Preston",7/9/2018,22:58:00
3754,"Pegu Club","Maryanne Baird",3/13/2017,24:58:00
3755,PDT,"Maryanne Baird",6/3/2017,22:58:00
3756,"Blue Bar","Maryanne Baird",3/7/2017,21:58:00
3757,Mayahuel,"Maryanne Baird",1/26/2017,22:58:00
3758,7B,"Maryanne Baird",1/3/2017,22:58:00
3759,Donna,"Maryanne Baird",6/28/2017,21:58:00
376,"Gallow Green","June Reid",3/17/2018,22:58:00
3760,"The Pool Lounge","Maryanne Frey",2/6/2018,24:58:00
3761,"ABC Beer Co.","Maryanne Frey",9/8/2017,21:58:00
3762,"Clover Club","Art Reynolds",6/5/2018,21:58:00
3763,"The Dead Rabbit","Maryanne Frey",11/13/2018,23:58:00
3764,"the Campbell","Maryanne Frey",7/10/2017,22:58:00
3765,"Bronx Alehouse","Maryanne Frey",7/16/2017,22:58:00
3766,"Dutch Kills","Maryanne Frey",9/27/2018,22:58:00
3767,Mace,"Maryellen Cabrera",9/16/2018,24:58:00
3768,"Bar Sixtyfive","Maryellen Cabrera",7/22/2018,21:58:00
3769,"Employees Only","Maryellen Cabrera",8/7/2017,22:58:00
377,"Aldo Sohm Wine Bar","June Williams",6/7/2018,23:58:00
3770,"Gallow Green","Maryellen Cabrera",7/10/2018,21:58:00
3771,"The Counting Room","Maryellen Cabrera",8/11/2017,22:58:00
3772,BlackTail,"Maryellen Ochoa",9/14/2018,24:58:00
3773,"Aldo Sohm Wine Bar","Arthur Howard",2/13/2017,23:58:00
3774,"Lucy's a.k.a. Blanche's Tavern","Maryellen Ochoa",5/1/2018,23:58:00
3775,"The Pony Bar","Maryellen Ochoa",10/25/2017,24:58:00
3776,Barcade,"Maryellen Randall",8/1/2017,21:58:00
3777,"Lee's Tavern","Maryellen Randall",3/27/2018,23:58:00
3778,"Dear Irving","Maryellen Randall",3/18/2017,24:58:00
3779,7B,"Maryellen Randall",6/12/2017,24:58:00
378,"Clover Club","June Williams",7/24/2018,21:58:00
3780,Barcade,"Maryellen Randall",6/5/2018,24:58:00
3781,"Pegu Club","Maryellen Woodward",7/7/2018,23:58:00
3782,"Blue Bar","Maryellen Woodward",7/10/2018,24:58:00
3783,"Raines Law Room","Maryellen Woodward",11/12/2018,24:58:00
3784,"KGB Bar","Arthur Howard",7/15/2017,23:58:00
3785,"KGB Bar","Maryellen Woodward",8/25/2017,22:58:00
3786,BlackTail,"Marylou Ayala",11/3/2017,23:58:00
3787,"Death & Company","Marylou Ayala",2/15/2018,24:58:00
3788,"King Cole Bar","Marylou Ayala",3/7/2017,22:58:00
3789,Apotheke,"Marylou Rowland",6/17/2017,22:58:00
379,"Raines Law Room","June Williams",9/19/2017,24:58:00
3790,"Orange Street","Marylou Rowland",11/24/2018,23:58:00
3791,Mace,"Marylou Rowland",8/1/2018,22:58:00
3792,Mace,"Marylou Rowland",7/29/2018,23:58:00
3793,"Copper & Oak","Marylou Rowland",8/29/2018,24:58:00
3794,"Aldo Sohm Wine Bar","Mathew Bradley",6/7/2017,24:58:00
3795,"Connolly's Bar","Arthur Howard",4/8/2017,24:58:00
3796,Killmeyer's,"Mathew Bradley",6/1/2018,21:58:00
3797,"KGB Bar","Mathew Bradley",3/9/2017,22:58:00
3798,"Lee's Tavern","Mathew Bradley",6/15/2018,22:58:00
3799,"Dear Irving","Mathew Bradley",6/24/2018,23:58:00
38,"The Ship","Josefa Miller",5/19/2018,21:58:00
380,"McSorley's Old Ale House","Junior Browning",6/11/2018,21:58:00
3800,7B,"Mathew Bradley",8/1/2017,22:58:00
3801,"King Cole Bar","Mathew Rivers",2/7/2018,21:58:00
3802,"Amor y Amargo","Mathew Rivers",4/15/2018,23:58:00
3803,"Phoenix Bar","Mathew Rivers",7/7/2018,22:58:00
3804,"Pouring Ribbons","Mathew Rivers",8/28/2018,23:58:00
3805,7B,"Matilda Drake",4/15/2018,24:58:00
3806,"Clover Club","Arthur Lin",2/25/2017,23:58:00
3807,Mayahuel,"Matilda Drake",3/29/2017,21:58:00
3808,"Bemelmans Bar","Matilda Drake",6/21/2017,22:58:00
3809,Barcade,"Matilda Drake",7/30/2017,23:58:00
381,Boxer,"Anna Yoder",6/12/2017,21:58:00
3810,"Clover Club","Matilda Drake",9/1/2018,21:58:00
3811,"Bar Goto","Matt Calderon",9/26/2018,23:58:00
3812,"Bar Goto","Matt Calderon",2/7/2018,21:58:00
3813,"Keats Bar","Matt Calderon",10/14/2018,24:58:00
3814,"The Wayland","Matt Clay",4/23/2018,22:58:00
3815,"Connolly's Bar","Matt Clay",4/23/2018,21:58:00
3816,Killmeyer's,"Matt Clay",10/9/2017,22:58:00
3817,PDT,"Arthur Lin",1/18/2018,23:58:00
3818,"Bemelmans Bar","Matt Clay",2/8/2017,21:58:00
3819,"Ear Inn","Matt Huber",7/8/2017,21:58:00
382,"The Summit Bar","Junior Browning",9/19/2018,22:58:00
3820,"Ghost Donkey","Matt Huber",4/28/2017,21:58:00
3821,"Grand Banks","Matt Huber",11/11/2018,24:58:00
3822,Dante,"Matthew Crawford",11/20/2018,22:58:00
3823,Apotheke,"Matthew Crawford",7/27/2018,22:58:00
3824,"Employees Only","Matthew Crawford",6/4/2017,22:58:00
3825,"Keats Bar","Matthew Crawford",2/21/2018,22:58:00
3826,"Little Branch","Matthew Crawford",7/5/2017,24:58:00
3827,"Bar Goto","Matthew Crawford",11/28/2018,24:58:00
3828,"Pegu Club","Arthur Lin",9/11/2018,22:58:00
3829,"e's Bar","Matthew Dillon",3/1/2017,22:58:00
383,"The Ginger Man","Junior Browning",1/12/2017,22:58:00
3830,"Please Don't Tell","Matthew Dillon",9/16/2017,23:58:00
3831,"Zinc Bar","Matthew Dillon",5/16/2017,22:58:00
3832,"Grand Banks","Matthew Dillon",9/15/2018,21:58:00
3833,"Blind Tiger Ale House","Matthew Hogan",11/4/2017,21:58:00
3834,"Bar Nine","Matthew Hogan",4/28/2018,24:58:00
3835,Nitecap,"Matthew Hogan",3/15/2017,23:58:00
3836,Dante,"Matthew Hogan",1/28/2018,24:58:00
3837,"The 13th Step","Mattie Hahn",1/28/2017,22:58:00
3838,"The Central Bar","Mattie Hahn",7/10/2017,22:58:00
3839,7B,"Arthur Lin",10/29/2017,21:58:00
384,Bua,"Juno Wise",1/22/2018,22:58:00
3840,"Holiday Cocktail Lounge","Mattie Hahn",10/8/2017,22:58:00
3841,"The NoMad Bar","Mattie Hahn",3/27/2017,21:58:00
3842,Bua,"Mattie Hahn",1/4/2017,22:58:00
3843,Bua,"Mattie Hahn",11/14/2017,21:58:00
3844,"Lee's Tavern","Mattie Jensen",1/16/2017,22:58:00
3845,"Clover Club","Mattie Jensen",6/28/2018,23:58:00
3846,"Lee's Tavern","Mattie Jensen",11/3/2018,23:58:00
3847,"Bemelmans Bar","Mattie Jensen",6/22/2017,21:58:00
3848,"Lee's Tavern","Mattie Jensen",3/25/2017,21:58:00
3849,"Connolly's Bar","Maude Spears",3/17/2018,23:58:00
385,"McSorley's Old Ale House","Juno Wise",6/16/2017,22:58:00
3850,"Old Town Bar","Adeline Richmond",5/8/2017,21:58:00
3851,"Spring Lounge","Arthur Lin",9/11/2018,22:58:00
3852,"Spring Lounge","Maude Spears",1/26/2017,23:58:00
3853,"Raines Law Room","Maude Spears",1/7/2018,23:58:00
3854,Mona's,"Maude Spears",9/28/2018,22:58:00
3855,"Until Tomorrow","Maude Valenzuela",8/8/2017,23:58:00
3856,"Pouring Ribbons","Maude Valenzuela",11/6/2018,22:58:00
